date,ced_code_2018,ced_name_2018,Commonwealth electoral division state,ABSTUDY (Living allowance),ABSTUDY (Non-living allowance),Age Pension,Austudy,Carer Allowance,Carer Allowance (Child Health Care Card only),Carer Payment,Commonwealth Seniors Health Card,Disability Support Pension,Double Orphan Pension,Family Tax Benefit A,Family Tax Benefit B,Family Tax Benefit PART A Children,Health Care Card,Low Income Card,Newstart Allowance/Jobseeker Payment,Parenting Payment Partnered,Parenting Payment Single,Partner Allowance,Pension Concession Card,Sickness Allowance,Special Benefit,Widow Allowance,Wife Pension (Partner on Age Pension),Wife Pension (Partner on Disability Support Pension),Youth Allowance (other),Youth Allowance (student and apprentice),Commonwealth Rent Assistance
2020-06,115,Fowler,New South Wales,25,43,17888,230,9969,138,7694,980,6610,5,14782,12005,28500,21514,899,15984,1642,2003,8,41233,0,370,135,0,0,1275,3453,18922
2020-06,116,Gilmore,New South Wales,76,331,28250,208,5728,86,2903,4420,7286,5,9537,7403,18374,12990,844,9462,562,1990,5,45265,0,7,46,0,0,1324,569,14478
2020-06,117,Grayndler,New South Wales,58,49,10295,419,2019,24,842,2054,3146,0,3146,2546,4979,10302,371,7806,138,424,0,16944,0,34,24,0,0,458,1488,9818
2020-06,118,Greenway,New South Wales,32,85,12402,188,3788,106,1721,1547,3542,0,9956,7734,18984,13842,623,8472,640,1265,5,21948,0,175,61,0,0,906,1571,9467
2020-06,119,Hughes,New South Wales,21,22,12846,124,2737,111,876,3297,2150,0,4900,3808,9334,7676,330,4493,204,661,0,18452,0,19,33,0,0,495,862,4390
2020-06,120,Hume,New South Wales,38,91,16079,135,4304,128,1672,2543,3961,0,8394,6629,17019,10427,528,6472,357,1668,0,26274,0,10,22,0,0,855,691,7943
2020-06,121,Hunter,New South Wales,107,267,21244,177,5517,126,2742,2602,7327,5,10234,8507,19976,13370,802,9476,464,2662,13,38406,0,9,28,0,0,1507,765,13664
2020-06,122,Kingsford Smith,New South Wales,105,73,13701,263,2856,47,1199,2985,3871,0,4843,3926,8131,10713,394,7292,224,700,0,21635,0,42,47,0,0,530,1814,8357
2020-06,123,Lindsay,New South Wales,75,186,15013,220,5009,197,2334,1473,5522,7,12146,10143,23769,15138,643,10046,585,2828,5,29752,0,45,28,0,0,1492,1155,13802
2020-06,124,Lyne,New South Wales,90,321,30576,152,6388,70,3312,4136,7986,0,9633,7561,19007,13490,1023,10029,545,2023,10,49279,0,8,33,0,0,1481,593,15149
2020-06,125,Macarthur,New South Wales,77,238,14614,239,6856,176,3601,1260,5974,7,14995,12336,30354,18614,661,11471,1064,2894,5,31414,0,53,66,0,0,1565,1669,12805
2020-06,126,Mackellar,New South Wales,15,8,13023,124,1593,45,419,5187,1799,0,3925,3016,6820,7566,234,5049,162,420,5,17450,0,5,16,0,0,388,751,5599
2020-06,127,Macquarie,New South Wales,42,94,15509,172,3275,94,1268,3019,3954,0,6844,5416,13052,9615,530,6497,285,1258,5,24898,0,0,31,0,0,773,812,8816
2020-06,128,McMahon,New South Wales,26,34,17278,247,9567,170,7274,1417,5704,5,13950,11241,29012,19989,733,13818,1790,1719,6,37705,0,450,86,0,0,1342,2707,17253
2020-06,129,Mitchell,New South Wales,20,13,11989,164,2425,43,787,4130,1924,0,5886,4330,10951,9435,511,5030,263,518,5,16996,0,109,54,0,0,381,1403,5196
2020-06,130,New England,New South Wales,177,575,21121,129,4527,99,2435,2909,7068,6,10801,8555,21839,14567,803,9644,607,2618,12,37567,0,10,22,0,0,1735,1258,14781
2020-06,131,Newcastle,New South Wales,183,170,15930,471,3629,69,1575,2502,7297,5,6874,5700,12291,14113,789,9402,367,1346,5,30097,0,20,30,0,0,1370,3219,14175
2020-06,132,North Sydney,New South Wales,12,36,7949,156,1030,15,308,4101,1632,0,2785,2215,4386,6946,245,4694,123,258,0,11354,0,28,27,0,0,166,997,6486
2020-06,133,Page,New South Wales,135,347,25990,302,6001,117,3278,3288,9643,10,12301,9552,23878,16324,1111,12558,760,2435,5,48108,0,20,42,0,0,1968,744,17017
2020-06,134,Parkes,New South Wales,259,1147,18628,59,4662,101,2537,2101,7342,10,11136,9296,22693,15446,531,10263,534,3463,5,36096,0,0,26,0,0,1960,412,12493
2020-06,135,Parramatta,New South Wales,23,40,13202,335,4376,78,2659,2062,5190,5,11216,8844,20746,17472,799,11163,1048,1112,5,26067,0,504,87,0,0,753,2333,12988
2020-06,136,Paterson,New South Wales,88,244,22603,170,6336,131,3024,2479,7640,0,11400,9401,22175,14844,848,10077,592,2693,7,40637,0,10,39,0,0,1808,787,17468
2020-06,137,Reid,New South Wales,18,18,12247,300,2496,33,942,3198,2232,0,5746,4376,9441,11987,494,7796,395,454,5,17971,0,115,61,0,0,394,1688,8393
2020-06,138,Richmond,New South Wales,102,164,25039,505,4696,54,2251,3654,7354,5,10743,8386,19241,18115,915,13728,660,1817,8,42164,0,16,44,0,0,1660,932,19465
2020-06,139,Riverina,New South Wales,105,329,20326,136,4669,110,2258,3142,6607,8,10155,7984,21149,13076,725,8233,545,2289,0,35398,0,11,18,0,0,1358,1138,11254
2020-06,140,Robertson,New South Wales,80,82,21324,196,3826,74,1572,3338,5115,5,7582,6122,13834,11861,574,8577,356,1431,0,33056,0,9,29,0,0,1091,893,12646
2020-06,141,Shortland,New South Wales,76,178,22778,162,4931,99,2179,2983,6032,9,8056,6595,14858,11273,705,7814,312,1764,5,36469,0,5,33,0,0,1275,834,11816
2020-06,142,Sydney,New South Wales,131,113,8337,498,1520,9,848,1476,5153,5,2910,2487,4532,12849,423,10715,167,526,0,17612,0,103,54,0,0,439,1966,11452
2020-06,143,Warringah,New South Wales,11,19,7808,134,978,20,263,4083,1398,0,2586,2050,4242,6568,165,4539,106,295,0,11019,0,15,12,0,0,307,737,5368
2020-06,144,Watson,New South Wales,13,28,17305,331,6476,122,4032,1740,5034,5,12969,10325,26743,21013,790,12488,1872,1250,13,32003,0,471,110,0,0,953,3149,14003
2020-06,145,Wentworth,New South Wales,18,26,6504,201,910,12,296,2814,1371,5,1918,1546,3141,7424,178,5429,81,203,0,9419,0,9,9,0,0,211,858,6284
2020-06,146,Werriwa,New South Wales,41,125,14206,207,8748,190,6143,904,6283,6,15574,12515,32927,20359,792,13032,1557,2297,8,34155,0,153,72,0,0,1416,3019,12672
2020-06,147,Whitlam,New South Wales,64,153,22189,150,5714,94,2641,2995,6605,8,9416,7584,18117,12175,738,8364,454,1978,7,37588,0,14,40,0,0,1407,940,10925
2020-06,201,Aston,Victoria,14,10,16715,241,3598,68,1187,2646,3994,5,7907,5942,14035,13359,2002,7459,350,1037,5,25983,0,47,42,0,0,664,1675,7256
2020-06,202,Ballarat,Victoria,32,40,19217,294,4828,95,2240,2429,7000,7,10148,8112,19411,15215,2358,9345,485,2036,5,34780,0,26,40,0,0,1330,1614,12570
2020-06,203,Bendigo,Victoria,50,53,19865,274,4660,98,2074,2740,6793,5,9779,7729,18697,14187,2064,8835,502,1907,5,35252,0,10,31,0,0,1228,1701,11636
2020-06,204,Bruce,Victoria,10,19,19884,319,6084,87,3402,1395,7605,19,14039,11163,26616,22492,2454,14057,1389,1746,18,38399,0,446,70,0,0,1334,2962,14571
2020-06,205,Calwell,Victoria,26,27,14171,368,10224,193,7185,942,7095,6,18245,14706,37795,27539,2086,16505,2490,2055,6,36085,0,220,72,0,0,1687,3270,14143
2020-06,206,Casey,Victoria,15,23,15975,252,3512,88,1098,2502,4307,5,8188,6248,15433,12353,1828,7217,318,1135,5,25771,0,5,42,0,0,845,1055,6821
2020-06,207,Chisholm,Victoria,29,14,16001,340,3004,42,914,4948,3402,0,5898,4349,9883,13217,2039,6764,279,496,5,23675,0,84,68,0,0,400,2733,7723
2020-06,208,Cooper,Victoria,46,32,15245,842,4370,61,1692,1883,5353,0,5899,4683,10038,16099,1717,10418,370,748,0,26312,0,68,24,0,0,658,2556,12238
2020-06,209,Corangamite,Victoria,18,27,18780,258,3614,101,1328,3765,3581,8,7678,5892,14782,12841,2136,6931,319,1129,0,27847,0,10,29,0,0,817,1669,8644
2020-06,210,Corio,Victoria,33,32,18044,322,4801,124,2194,2354,6946,9,8782,7230,16265,15033,1979,9754,509,1770,8,33391,0,78,34,0,0,1289,1721,12843
2020-06,211,Deakin,Victoria,13,5,16119,271,3073,68,939,3783,4066,5,7193,5547,12762,12867,1939,7077,498,820,0,25128,0,41,32,0,0,624,1497,7936
2020-06,212,Dunkley,Victoria,26,14,16318,263,4049,88,1618,2207,5477,7,9208,7481,16822,14029,1681,9456,357,1771,0,29364,0,26,23,0,0,1064,1267,11792
2020-06,213,Flinders,Victoria,11,11,22924,175,3743,64,1384,4328,4513,5,7520,5959,13808,11575,1749,7510,254,1294,5,33767,0,8,14,0,0,861,819,9542
2020-06,214,Fraser,Victoria,11,11,18663,386,7153,107,3557,1353,5619,13,12252,10004,22954,22597,2462,14898,1137,1811,10,35264,0,286,89,0,0,1054,2994,12441
2020-06,215,Gellibrand,Victoria,14,17,13013,404,4086,50,1647,1736,3719,5,8244,6663,15413,15876,1680,9742,576,1122,5,22743,0,63,46,0,0,649,1833,10015
2020-06,216,Gippsland,Victoria,39,79,23246,170,5322,101,2680,2876,7761,7,9873,7919,19395,15647,2772,10533,568,2160,5,40999,0,44,45,0,0,1340,698,11617
2020-06,217,Goldstein,Victoria,11,6,10957,217,2023,19,550,4512,2412,0,3133,2420,5187,8416,940,4994,115,353,0,16032,0,18,27,0,0,301,1372,5085
2020-06,218,Gorton,Victoria,28,20,12768,295,6926,152,3337,874,5191,21,16620,13289,33781,22831,2007,12857,1355,2647,10,28376,0,109,64,0,0,1381,2342,12521
2020-06,219,Higgins,Victoria,19,5,9368,346,1853,18,520,3545,2495,5,2701,2153,4301,9926,933,6135,129,335,0,14418,0,28,24,0,0,332,1841,7440
2020-06,220,Holt,Victoria,0,11,11536,267,4950,90,2383,861,4595,15,17044,13118,34400,21165,1971,11373,1439,2148,5,24868,0,117,48,0,0,1397,2315,11221
2020-06,221,Hotham,Victoria,37,17,18985,318,4217,57,1579,3375,3609,0,6962,5210,12135,14424,2078,7876,423,621,8,27851,0,109,59,0,0,518,2958,8562
2020-06,222,Indi,Victoria,33,44,21413,181,4396,79,1959,3278,5775,16,9263,6969,18057,12837,1718,8064,402,1607,7,34854,0,9,47,0,0,1044,754,9180
2020-06,223,Isaacs,Victoria,9,9,15722,227,3245,66,1178,2826,3756,5,6473,5033,11567,12241,1517,7283,369,746,0,24182,0,80,23,0,0,559,1525,8214
2020-06,224,Jagajaga,Victoria,16,13,13564,300,3251,55,1003,3627,3587,0,5237,4151,9487,11061,1690,6269,253,644,0,21332,0,39,30,0,0,465,1744,6520
2020-06,225,Kooyong,Victoria,14,10,8142,348,1512,28,356,4866,1858,0,2790,2059,4647,9143,1095,4619,99,232,0,11992,0,33,22,0,0,260,2374,5837
2020-06,226,La Trobe,Victoria,23,13,13220,239,4290,98,1596,1565,3558,5,13088,10139,25733,16844,1851,8987,799,2021,5,23803,0,96,39,0,0,1061,1645,10175
2020-06,227,Lalor,Victoria,22,34,10805,310,5197,115,2339,1087,4016,19,18727,15036,37867,24764,2086,13193,1702,2383,0,23548,0,91,47,0,0,1321,2345,14283
2020-06,228,Macnamara,Victoria,29,8,8481,452,1673,11,588,2821,3942,5,3432,2871,6075,12809,895,9375,226,441,5,15853,0,35,28,0,0,425,1650,10967
2020-06,229,Mallee,Victoria,47,151,23762,134,5573,78,2881,2934,8429,9,10566,8114,21242,15040,2046,9712,607,2096,6,41903,0,42,44,0,0,1316,698,10999
2020-06,230,Maribyrnong,Victoria,28,12,14466,499,3880,42,1351,2696,3530,5,5385,4302,9302,14545,1727,9025,347,809,0,23097,0,109,37,0,0,651,2229,8963
2020-06,231,McEwen,Victoria,21,15,12705,224,4298,109,1507,1876,3277,5,9758,7651,18903,13689,1730,7497,479,1596,0,21899,0,22,31,0,0,836,1119,7418
2020-06,232,Melbourne,Victoria,141,32,7364,865,1700,33,838,1725,4154,5,3938,3408,7022,16905,1236,11824,354,806,5,16258,0,75,33,0,0,583,3880,12792
2020-06,233,Menzies,Victoria,9,9,14784,234,3126,48,849,5394,2143,0,5306,3895,9180,11455,1762,5946,254,418,5,20504,0,84,32,0,0,361,1592,5088
2020-06,234,Monash,Victoria,14,23,22940,194,4672,103,2104,3701,6118,5,9868,7628,19597,13908,2521,9131,476,1763,0,37646,0,10,37,0,0,1042,727,10502
2020-06,235,Nicholls,Victoria,60,92,22071,115,5604,84,2690,2845,7161,10,10891,8487,22032,15022,1915,9511,609,2195,5,39051,0,90,23,0,0,1288,876,12201
2020-06,236,Scullin,Victoria,25,27,16294,293,7066,100,3398,1172,5501,5,12216,9586,23235,18557,1826,10964,1136,1436,9,30631,0,229,40,0,0,1036,2349,10331
2020-06,237,Wannon,Victoria,26,65,21331,148,4606,96,2110,3254,6936,12,9382,7029,18721,13599,2593,8546,481,1609,5,36736,0,7,38,0,0,1135,750,9121
2020-06,238,Wills,Victoria,52,17,14787,743,4852,66,2023,1544,4457,0,6391,5086,11843,17329,1661,10504,631,727,5,24972,0,91,26,0,0,764,2691,12500
2020-06,301,Blair,Queensland,99,321,16377,290,5981,119,2990,1491,8332,14,16104,13415,33251,19036,1092,12851,989,3708,0,37040,0,27,28,0,0,2365,1094,19804
2020-06,302,Bonner,Queensland,70,97,14150,262,2887,50,1086,2906,3330,5,7272,5666,13008,11645,731,7274,328,975,5,22357,0,35,22,0,0,886,1455,9281
2020-06,303,Bowman,Queensland,38,84,19489,182,4144,51,1632,2911,4385,5,8237,6542,15693,12068,801,8365,346,1434,5,30582,0,18,37,0,0,1068,824,10435
2020-06,304,Brisbane,Queensland,126,59,7359,609,1192,21,370,2324,3922,5,3625,3000,5524,13957,613,9889,192,564,0,14786,0,19,17,0,0,853,2714,14851
2020-06,305,Capricornia,Queensland,77,254,14851,138,3651,67,1603,2053,4782,0,8335,7017,16594,11563,834,8234,412,2121,6,26920,0,13,25,0,0,1396,443,10759
2020-06,306,Dawson,Queensland,61,322,14836,116,3586,57,1636,2509,4411,0,8575,7148,16908,13347,695,9853,467,2080,0,26893,0,8,31,0,0,1418,541,12135
2020-06,307,Dickson,Queensland,42,86,13042,228,3690,87,1331,2397,3343,6,8422,6632,16031,12160,790,7488,406,1380,5,22282,0,12,36,0,0,1212,907,9197
2020-06,308,Fadden,Queensland,81,89,20096,430,4968,86,2198,2633,4823,5,13473,10834,25131,21156,934,13586,807,2439,0,34132,0,54,49,0,0,1819,2006,21575
2020-06,309,Fairfax,Queensland,50,66,20495,395,3935,62,1650,3503,4897,7,10032,7709,18347,16113,969,10907,517,1530,0,32897,0,18,37,0,0,1582,1103,14693
2020-06,310,Fisher,Queensland,63,81,22211,423,4505,79,1824,3800,4912,6,9734,7517,18171,15836,972,10352,498,1629,0,34930,0,21,48,0,0,1628,1509,14851
2020-06,311,Flynn,Queensland,85,365,14869,120,4541,80,2402,1857,5622,6,10085,8510,20807,14434,965,10695,683,2720,5,30248,0,7,24,0,0,1577,337,11568
2020-06,312,Forde,Queensland,63,144,17186,290,5689,113,2686,1236,6138,0,15803,12857,31823,20473,913,13107,977,3309,5,34156,0,58,29,0,0,2132,1348,20906
2020-06,313,Griffith,Queensland,87,46,8579,536,1598,28,570,2149,3435,0,4683,3860,7577,13736,678,9180,226,748,0,15994,0,44,8,0,0,926,2662,12493
2020-06,314,Groom,Queensland,85,282,17462,266,3860,95,1745,2893,5734,5,10484,8424,21819,14043,973,8504,759,2178,0,30855,0,17,27,0,0,1686,1001,14246
2020-06,315,Herbert,Queensland,251,708,13395,287,4257,91,2069,1649,5331,7,11623,9936,23151,17484,869,11863,675,3054,0,28202,0,8,30,0,0,2034,1609,15815
2020-06,316,Hinkler,Queensland,72,253,29731,193,7921,75,4256,2703,8380,10,11065,8914,21691,16071,1479,12091,697,2405,11,50634,0,11,41,0,0,1964,581,18040
2020-06,317,Kennedy,Queensland,256,1153,18834,93,4250,68,2325,2755,5885,10,12463,10252,26026,18081,748,13389,912,3180,0,35117,0,19,17,0,0,2020,356,12756
2020-06,318,Leichhardt,Queensland,401,1670,14934,272,3385,52,1814,1904,5443,6,13457,11122,25992,24792,758,17144,1141,3295,0,30147,0,29,26,0,0,2288,895,16926
2020-06,319,Lilley,Queensland,58,102,14670,336,2729,57,1041,2696,4341,0,7039,5701,12340,12661,732,8687,374,1169,5,24611,0,41,43,0,0,1019,1300,11511
2020-06,320,Longman,Queensland,72,187,23064,299,6849,117,3311,2173,7255,10,13838,11290,27632,18260,1279,12682,828,3095,12,42480,0,20,34,0,0,2209,965,20134
2020-06,321,Maranoa,Queensland,71,415,19930,68,5029,69,2711,2748,7329,0,10875,8491,22888,13462,963,8948,676,2390,5,36716,0,0,47,0,0,1499,356,12025
2020-06,322,McPherson,Queensland,61,69,18087,473,3465,75,1430,2648,3761,7,9264,7093,16331,16784,645,11270,415,1301,0,28283,0,15,32,0,0,1386,1613,14186
2020-06,323,Moncrieff,Queensland,92,54,19854,523,3650,55,1703,3005,4931,7,9246,7497,15454,20314,809,14895,522,1560,5,32948,0,46,32,0,0,1665,2020,20590
2020-06,324,Moreton,Queensland,87,69,11714,461,2516,42,1065,2854,3838,5,8087,6403,14965,15490,892,9526,640,1029,5,20889,0,122,33,0,0,985,2767,12045
2020-06,325,Oxley,Queensland,80,162,12611,310,4296,100,2177,1462,5245,20,14476,11754,29626,19527,936,12297,1145,2593,0,27253,0,127,38,0,0,1823,1882,14599
2020-06,326,Petrie,Queensland,64,130,20302,255,4944,75,2144,2482,6090,5,12798,10257,24442,17001,927,11505,708,2457,5,35804,0,24,39,0,0,1806,1062,18048
2020-06,327,Rankin,Queensland,80,243,14173,303,4867,106,2723,1185,6188,23,17537,14247,36181,23100,1091,14771,1437,3127,7,31452,0,240,44,0,0,2236,1827,17927
2020-06,328,Ryan,Queensland,60,47,8921,415,1861,40,463,3883,2073,0,4475,3535,7995,10149,623,5659,176,477,0,14053,0,20,18,0,0,651,3064,8113
2020-06,329,Wide Bay,Queensland,54,203,24474,227,6434,46,3616,3201,8809,0,10315,8193,20047,16157,1184,12180,723,1993,10,44429,0,14,54,0,0,1832,549,14441
2020-06,330,Wright,Queensland,50,150,16700,231,5241,108,2469,1959,5375,16,11893,9207,24595,15841,869,10278,687,2221,7,30918,0,49,21,0,0,1566,1122,12343
2020-06,401,Adelaide,South Australia,121,78,16488,642,4141,55,1871,2361,6980,5,8518,6774,15056,17779,1028,12128,646,1166,5,31248,0,240,40,0,0,1012,3508,15382
2020-06,402,Barker,South Australia,62,112,24137,133,4951,94,2433,3129,7131,9,11186,8513,22061,14782,1253,10623,701,1984,5,40964,0,26,31,0,0,1390,700,11557
2020-06,403,Boothby,South Australia,74,38,21301,498,3289,73,1182,4099,5283,6,6498,5194,11016,13261,1061,8586,357,943,5,32458,0,54,29,0,0,814,2507,11744
2020-06,404,Grey,South Australia,95,279,24797,110,5963,102,3071,2470,8583,8,11043,8903,22159,17226,1377,13449,790,2470,9,45068,0,10,24,0,0,1747,601,10915
2020-06,405,Hindmarsh,South Australia,71,91,22216,367,5067,74,2242,2776,6317,6,8280,6555,14511,14931,1051,11017,441,1370,7,36995,0,59,25,0,0,1089,1897,11730
2020-06,406,Kingston,South Australia,57,61,21539,381,5228,145,2410,1598,6360,5,11403,8955,20944,16622,1337,11362,599,2020,10,37363,0,18,31,0,0,1557,1651,11272
2020-06,407,Makin,South Australia,54,52,22060,338,5162,132,2264,1666,5518,11,11426,8801,21559,16128,1081,10275,772,1585,9,35938,0,69,30,0,0,1240,2076,9213
2020-06,408,Mayo,South Australia,25,32,24404,300,4156,81,1623,3893,4830,6,9037,6751,17360,13090,1100,8686,479,1255,0,36218,0,5,44,0,0,1039,1094,10024
2020-06,409,Spence,South Australia,109,143,19141,365,8363,217,4596,739,10403,42,18411,15292,36756,24311,1515,17864,1721,4010,7,46829,0,140,48,0,0,2371,2425,19510
2020-06,410,Sturt,South Australia,44,45,20766,457,3628,49,1192,4417,4643,5,7429,5659,12833,13178,875,8035,387,786,5,30890,0,60,33,0,0,662,2175,10512
2020-06,501,Brand,Western Australia,51,133,15347,267,3871,116,1674,1257,4119,10,12327,10500,24221,17623,1106,12422,703,2974,0,28339,0,22,26,0,0,1665,1051,13339
2020-06,502,Burt,Western Australia,78,221,14968,269,3621,92,1672,1281,3946,8,13504,11241,26716,19779,1258,12964,1008,2553,0,27244,0,69,26,0,0,1734,1745,12349
2020-06,503,Canning,Western Australia,49,134,21661,169,3830,77,1663,2908,4112,5,8980,7584,17616,14058,1164,10238,525,2263,5,33622,0,14,31,0,0,1411,775,12179
2020-06,504,Cowan,Western Australia,39,126,13896,254,3065,81,1381,1291,3294,11,9994,7973,19743,16062,1127,10336,750,1672,0,23379,0,53,38,0,0,1281,1732,8608
2020-06,505,Curtin,Western Australia,140,48,9416,348,1162,24,339,4502,2208,0,2996,2509,5044,8346,491,5131,141,449,0,13904,0,21,12,0,0,374,1854,6105
2020-06,506,Durack,Western Australia,227,1280,11485,80,2725,60,1514,1353,5184,9,10956,9621,22076,18930,564,14349,1074,3300,0,25314,0,5,10,0,0,2196,261,8189
2020-06,507,Forrest,Western Australia,50,145,18187,185,3101,63,1354,3270,3861,5,9497,7788,18042,14577,1281,10164,547,1958,5,29278,0,20,21,0,0,1380,444,11010
2020-06,508,Fremantle,Western Australia,60,120,14108,394,2665,80,1008,2258,3591,6,7087,5901,12685,14104,950,9929,362,1413,5,23343,0,18,19,0,0,1061,1491,9442
2020-06,509,Hasluck,Western Australia,51,184,15486,231,2650,57,1113,2243,3334,8,8219,6911,15828,13649,926,9230,538,1538,0,24428,0,38,19,0,0,1199,1045,8943
2020-06,510,Moore,Western Australia,10,26,12918,258,2020,47,562,3121,1815,0,4831,3881,8876,9993,831,6200,178,800,0,18012,0,6,16,0,0,716,1162,5298
2020-06,511,O'Connor,Western Australia,91,372,16764,105,3082,54,1540,2961,5070,7,9182,7535,18505,13303,916,9867,595,1991,7,29101,0,16,37,0,0,1248,356,8930
2020-06,512,Pearce,Western Australia,58,249,14978,271,3817,115,1655,1944,3868,12,14175,11753,27925,19165,1131,12074,831,3023,0,27359,0,38,30,0,0,1792,1315,11418
2020-06,513,Perth,Western Australia,61,66,13673,469,1858,30,738,2238,3436,0,5256,4325,9124,14188,934,10089,341,940,5,21346,0,60,22,0,0,795,1699,11214
2020-06,514,Stirling,Western Australia,41,62,15684,317,2628,51,1155,3181,3612,9,7620,6335,13700,14876,990,10140,712,1383,6,24941,0,82,32,0,0,918,1567,10344
2020-06,515,Swan,Western Australia,108,161,13866,431,2055,58,949,2354,3713,6,6984,5905,12747,16283,1012,10824,584,1230,0,22549,0,70,36,0,0,1230,2367,12682
2020-06,516,Tangney,Western Australia,29,54,13206,241,1772,41,556,4441,1625,5,4604,3585,8411,9443,770,5386,194,551,5,17699,0,26,25,0,0,485,1612,5042
2020-06,601,Bass,Tasmania,61,62,14653,226,3262,57,1846,1439,5087,12,7465,5934,14347,11256,1174,7888,584,1462,8,26784,0,9,30,0,0,1220,1013,9503
2020-06,602,Braddon,Tasmania,78,145,16739,127,4288,69,2581,1290,6590,7,7677,6160,14787,9785,1219,7034,486,1414,12,31205,0,10,36,0,0,1064,461,9157
2020-06,603,Clark,Tasmania,67,46,11104,318,2337,27,1086,1835,4930,5,5581,4500,10121,9995,876,6474,350,969,0,20750,0,15,9,0,0,922,1461,8562
2020-06,604,Franklin,Tasmania,34,41,13731,170,2796,39,1336,2071,4274,5,6424,5028,12199,8729,981,5408,372,1063,7,22876,0,6,14,0,0,857,709,6020
2020-06,605,Lyons,Tasmania,39,84,15800,95,4160,58,2379,1194,6415,0,8310,6430,16194,10570,1193,7588,538,1719,7,29818,0,5,32,0,0,1057,499,7950
2020-06,701,Lingiari,Northern Territory,255,1274,4891,41,1727,46,1114,356,5299,5,11021,9437,20660,21282,161,15991,2133,2442,0,16826,0,5,15,0,0,2551,100,4191
2020-06,702,Solomon,Northern Territory,151,307,5337,151,1638,51,726,649,2845,5,5909,5102,11524,10001,214,6867,427,1352,0,11819,0,28,13,0,0,942,376,6636
2020-06,801,Bean,Australian Capital Territory,19,52,10526,140,2298,47,682,2533,3060,0,5293,4381,10134,6949,456,4233,225,1010,5,17109,0,32,22,0,0,577,611,3884
2020-06,802,Canberra,Australian Capital Territory,62,49,6925,264,1235,18,363,2521,2724,5,2627,2207,4701,6682,387,4036,127,435,0,11775,0,38,7,0,0,396,2317,5642
2020-06,803,Fenner,Australian Capital Territory,37,48,7636,189,2280,58,713,1529,2696,0,6580,5380,12555,8727,547,4857,357,1027,5,13716,0,72,16,0,0,618,1040,4909
2020-09,101,Banks,New South Wales,22,36,16330,220,4043,78,2013,3216,3672,5,7540,5795,13993,11781,612,7534,502,829,5,25991,0,135,78,0,0,542,1747,8275
2020-09,102,Barton,New South Wales,29,33,17286,258,4482,61,2107,2675,3743,5,7831,6044,13901,13996,591,9033,627,766,6,26863,0,111,72,0,0,611,1893,10621
2020-09,103,Bennelong,New South Wales,63,17,12895,299,2442,37,966,4226,2815,0,6505,4902,10904,11837,624,6723,401,474,5,19582,0,177,62,0,0,366,2172,9958
2020-09,104,Berowra,New South Wales,10,12,11250,172,1820,45,505,5040,1856,5,3979,2825,7458,6865,368,3654,132,320,5,15556,0,49,34,0,0,278,1217,4278
2020-09,105,Blaxland,New South Wales,10,28,16130,363,7585,176,5477,1460,5999,6,16043,13068,34486,23533,772,14191,2386,1912,8,35069,0,455,71,0,0,1292,3653,15643
2020-09,106,Bradfield,New South Wales,12,30,8813,173,1341,24,339,5833,1340,0,3933,2910,6595,7290,350,3791,155,244,5,12169,0,78,37,0,0,182,1388,4694
2020-09,107,Calare,New South Wales,130,322,20431,175,4653,115,2298,2909,7181,5,10038,8202,20167,12007,658,8004,496,2450,0,36426,0,13,17,0,0,1337,940,12555
2020-09,108,Chifley,New South Wales,64,303,15430,230,6594,187,4094,788,6565,14,16103,13295,33557,19410,704,12932,1190,3142,5,34492,0,123,64,0,0,1770,2047,14083
2020-09,109,Cook,New South Wales,16,34,14132,174,2531,45,789,4772,2316,0,4487,3548,7947,7434,302,4872,154,600,0,19966,0,27,17,0,0,396,866,5958
2020-09,110,Cowper,New South Wales,201,478,29142,310,6768,78,3462,3701,9284,11,12355,9899,23909,15883,843,12119,831,2596,8,51624,0,24,31,0,0,1884,1098,21807
2020-09,111,Cunningham,New South Wales,138,99,18255,419,4485,74,1963,3308,6104,10,6746,5572,12602,13312,649,8195,414,1247,5,31450,0,17,25,0,0,1060,2907,11809
2020-09,112,Dobell,New South Wales,90,184,22227,220,5482,102,2489,2456,6672,7,10828,8940,20708,13755,575,9845,496,2390,5,38531,0,14,31,0,0,1484,949,15633
2020-09,113,Eden-Monaro,New South Wales,69,147,17902,177,3240,54,1366,3179,5084,0,7519,5923,14542,9137,583,6529,390,1393,0,28962,0,12,17,0,0,861,425,8968
2020-09,114,Farrer,New South Wales,89,260,22738,158,5120,104,2324,3316,6436,7,11066,8706,22409,13119,943,8971,540,2449,6,38675,0,21,24,0,0,1346,913,13845
2020-09,115,Fowler,New South Wales,22,42,17997,271,10053,132,7742,1004,6604,6,14858,12086,28712,21331,831,15971,1665,2004,7,41583,0,413,116,0,0,1272,3496,19618
2020-09,116,Gilmore,New South Wales,81,310,28378,214,5727,81,2886,4550,7233,5,9600,7554,18522,11861,773,8885,545,1990,5,45416,0,5,40,0,0,1236,589,14771
2020-09,117,Grayndler,New South Wales,58,49,10290,460,2036,23,836,2149,3146,0,3174,2583,5042,9871,322,7064,137,430,0,16995,0,34,23,0,0,415,1582,9700
2020-09,118,Greenway,New South Wales,40,79,12472,200,3801,107,1708,1620,3549,0,10191,8032,19454,13640,552,8278,664,1320,5,22195,0,186,55,0,0,885,1590,9949
